rgi_id,C,80;o1region,C,80;o2region,C,80;glims_id,C,80;anlys_id,N,18,0;subm_id,N,18,0;src_date,C,80;cenlon,N,24,15;cenlat,N,24,15;utm_zone,N,18,0;area_km2,N,24,15;primeclass,N,18,0;conn_lvl,N,18,0;surge_type,N,18,0;term_type,N,18,0;glac_name,C,80;is_rgi6,N,18,0;termlon,N,24,15;termlat,N,24,15;zmin_m,N,24,15;zmax_m,N,24,15;zmed_m,N,24,15;zmean_m,N,24,15;slope_deg,N,24,15;aspect_deg,N,24,15;aspect_sec,N,18,0;dem_source,C,80;lmax_m,N,18,0
RGI2000-v7.0-G-11-00001;11;11-01;G005937E44988N;752391;731;2003-08-13T00:00:00;5,937788;44,988331;31;0,0372;0;0;0;0;FR4N01xxxxxx du Grand Armet;0;5,938411746111150;44,989152072651400;2206,2;2341,9;2256,1;2260,9;32,48;9,0;1;COPDEM30;206
RGI2000-v7.0-G-11-00002;11;11-01;G006028E44984N;752395;731;2003-08-13T00:00:00;6,028467;44,982862;32;0,0164;0;0;0;0;FR4N01166K02 Rampant/Ouest de Villard Notre Dame;0;6,028400921890650;44,983985349543000;2679,5;2876,6;2771,7;2778,8;47,86;21,1;1;COPDEM30;158
RGI2000-v7.0-G-11-00003;11;11-01;G006033E44983N;752396;731;2003-08-13T00:00:00;6,033026;44,982145;32;0,0477;0;0;0;0;FR4N01166K01 du Rochail 1;0;6,033692356724480;44,983400116146700;2755,7;2942,0;2836,3;2837,1;32,24;14,8;1;COPDEM30;335
RGI2000-v7.0-G-11-00004;11;11-01;G006079E44949N;752399;731;2003-08-13T00:00:00;6,079164;44,948774;32;0,0256;0;0;0;0;FR4N01166I06 du Peyron/de l'Embernard;0;6,081277858542210;44,950157160903500;2708,2;2978,5;2799,6;2814,3;45,39;356,9;1;COPDEM30;334
RGI2000-v7.0-G-11-00005;11;11-01;G006080E44940N;752400;731;2003-08-13T00:00:00;6,080438;44,940439;32;0,0113;0;0;0;0;FR4N01166I05 du Clapier du Peyron 2;0;6,081206239786700;44,940862774850900;2622,8;2681,8;2646,3;2646,2;26,65;70,8;3;COPDEM30;183
RGI2000-v7.0-G-11-00006;11;11-01;G006080E44941N;752398;731;2003-08-13T00:00:00;6,078497;44,938672;32;0,0327;0;0;0;0;FR4N01166I05 du Clapier du Peyron 1;0;6,081194009974360;44,938427531915300;2756,3;2896,0;2841,8;2834,9;37,06;36,2;2;COPDEM30;358
RGI2000-v7.0-G-11-00007;11;11-01;G006084E44937N;752401;731;2003-08-13T00:00:00;6,083081;44,936569;32;0,0120;0;0;0;0;FR4N01166I04 Est du Clapier du Peyron;0;6,084028309687480;44,936573816683200;2634,0;2710,8;2679,1;2677,7;31,60;58,9;2;COPDEM30;162
RGI2000-v7.0-G-11-00008;11;11-01;G006072E44940N;752397;731;2003-08-13T00:00:00;6,072026;44,939332;32;0,0850;0;0;0;0;FR4N01166J02 des Pisses;0;6,071087974211670;44,940617446764300;2515,1;2826,7;2632,4;2637,8;39,84;329,1;8;COPDEM30;377
RGI2000-v7.0-G-11-00009;11;11-01;G006101E44936N;752402;731;2003-08-13T00:00:00;6,101513;44,935176;32;0,0764;0;0;0;0;FR4N01166I02 Inferieur Ouest de la Muzelle;0;6,099222389160600;44,938472503668500;2535,5;3000,4;2772,7;2759,8;39,20;317,7;8;COPDEM30;813
RGI2000-v7.0-G-11-00010;11;11-01;G006109E44936N;752405;731;2003-08-13T00:00:00;6,109314;44,936970;32;0,3768;0;0;0;0;FR4N01166I01 de la Muzelle;0;6,109791007642610;44,942405733335500;2636,8;3333,6;2983,0;2987,8;35,53;344,5;1;COPDEM30;1359
RGI2000-v7.0-G-11-00011;11;11-01;G006114E44936N;752412;731;2003-08-13T00:00:00;6,114138;44,936348;32;0,0135;0;0;0;0;Glacier de la Grande Montagne_4;0;6,115238014675280;44,936397466947300;2941,5;3110,4;3007,9;3014,6;44,33;99,4;3;COPDEM30;189
RGI2000-v7.0-G-11-00012;11;11-01;G006114E44934N;752410;731;2003-08-13T00:00:00;6,111506;44,932908;32;0,0657;0;0;0;0;Glacier de la Grande Montagne_3;0;6,114238571135290;44,934220369922200;2981,0;3227,9;3076,4;3087,0;39,60;103,3;3;COPDEM30;346
RGI2000-v7.0-G-11-00013;11;11-01;G006111E44924N;752408;731;2003-08-13T00:00:00;6,110810;44,928780;32;0,1350;0;0;0;0;FR4N01166H08-10 de la Grande Montagne;0;6,113284348738860;44,927350151732200;2943,6;3273,3;3085,2;3088,8;32,07;108,2;3;COPDEM30;562
RGI2000-v7.0-G-11-00014;11;11-01;G006104E44928N;752403;731;2003-08-13T00:00:00;6,103929;44,927684;32;0,0223;0;0;0;0;Glacier Sud de la Muzelle;0;6,103805828753370;44,927083181339400;2940,2;3063,7;2999,0;3002,3;35,51;207,7;6;COPDEM30;188
RGI2000-v7.0-G-11-00015;11;11-01;G006112E44925N;752407;731;2003-08-13T00:00:00;6,111416;44,922944;32;0,3136;0;0;0;0;FR4N01166H08-10 de la Grande Montagne;0;6,116307257587090;44,925318405393600;2787,5;3183,1;3049,5;3038,6;30,07;76,4;3;COPDEM30;1116
RGI2000-v7.0-G-11-00016;11;11-01;G006116E44918N;752413;731;2003-08-13T00:00:00;6,114733;44,917762;32;0,0498;0;0;0;0;FR4N01166H07 du Vallon de Lanchatra 1;0;6,119384786392750;44,918404676863200;2726,7;3081,2;2907,1;2902,2;37,85;80,9;3;COPDEM30;538
RGI2000-v7.0-G-11-00017;11;11-01;G006110E44916N;752404;731;2003-08-13T00:00:00;6,109356;44,917240;32;0,0528;0;0;0;0;FR4N01171B02 Courbe 1;0;6,107512321357460;44,917726515872000;2940,6;3097,0;3032,8;3021,7;28,99;272,6;7;COPDEM30;371
RGI2000-v7.0-G-11-00018;11;11-01;G006110E44914N;752406;731;2003-08-13T00:00:00;6,109907;44,913903;32;0,0266;0;0;0;0;;0;6,109479814823300;44,914807012366900;3046,5;3136,6;3064,0;3080,2;21,00;331,4;8;COPDEM30;332
RGI2000-v7.0-G-11-00019;11;11-01;G006112E44909N;752409;731;2003-08-13T00:00:00;6,111873;44,908692;32;0,0145;0;0;0;0;FR4N01171B02 de Coin Charnier;0;6,111113482470800;44,908902325502700;2957,8;3108,5;3048,4;3041,7;41,66;320,8;8;COPDEM30;195
RGI2000-v7.0-G-11-00020;11;11-01;G006115E44905N;752414;731;2003-08-13T00:00:00;6,115920;44,905479;32;0,0468;0;0;0;0;FR4N01171D01 Ouest de la Haute Pisse;0;6,117487623379350;44,904793276382000;2759,5;2924,3;2831,3;2833,6;31,80;133,9;4;COPDEM30;317
RGI2000-v7.0-G-11-00021;11;11-01;G006120E44915N;752415;731;2003-08-13T00:00:00;6,118025;44,913261;32;0,4336;0;0;0;0;FR4N01166H06 du Vallon de Lanchatra;0;6,124245732543180;44,916356466475800;2535,0;3038,6;2802,1;2798,4;28,32;29,7;2;COPDEM30;1063
RGI2000-v7.0-G-11-00022;11;11-01;G006139E44912N;752433;731;2003-08-13T00:00:00;6,138648;44,910622;32;0,5133;0;0;0;0;FR4N01166H05 du Montagnon;0;6,130474928736630;44,912302825071900;2639,5;3069,6;2828,7;2830,5;30,23;347,7;1;COPDEM30;1494
RGI2000-v7.0-G-11-00023;11;11-01;G006140E44907N;752435;731;2003-08-13T00:00:00;6,139936;44,907094;32;0,0191;0;0;0;0;Est de la Haute Pisse 1;0;6,138571068726200;44,906327024291500;2765,1;2874,0;2805,3;2810,3;20,53;234,8;6;COPDEM30;315
RGI2000-v7.0-G-11-00024;11;11-01;G006151E44911N;752443;731;2003-08-13T00:00:00;6,148559;44,910499;32;0,0243;0;0;0;0;FR4N01166G08 de la Tete des Liches 1;0;6,152177577541760;44,911109493926400;2842,0;3077,5;2998,5;2993,5;32,80;46,3;2;COPDEM30;396
RGI2000-v7.0-G-11-00025;11;11-01;G006143E44914N;752438;731;2003-08-13T00:00:00;6,143944;44,913906;32;0,0167;0;0;0;0;FR4N01166H04 de la Paroi Ouest des Liches 2;0;6,142293211718550;44,914099545315600;2815,3;2955,5;2872,8;2876,7;34,26;306,2;8;COPDEM30;227
RGI2000-v7.0-G-11-00026;11;11-01;G006146E44918N;752439;731;2003-08-13T00:00:00;6,146907;44,917536;32;0,0591;0;0;0;0;FR4N01166H02 de la Crete du Montagnon;0;6,143517835239420;44,918132077058900;2794,7;3111,4;2982,8;2973,0;35,71;315,9;8;COPDEM30;427
RGI2000-v7.0-G-11-00027;11;11-01;G006148E44920N;752441;731;2003-08-13T00:00:00;6,147601;44,919832;32;0,0224;0;0;0;0;FR4N01166H03 de la Tete de Salude;0;6,145046186831000;44,919786754465500;2806,9;3009,2;2931,0;2917,5;37,18;305,3;8;COPDEM30;318
RGI2000-v7.0-G-11-00028;11;11-01;G006152E44918N;752449;731;2003-08-13T00:00:00;6,151582;44,917102;32;0,0271;0;0;0;0;FR4N01166G09 du Lac du Salude;0;6,152962436164100;44,917649375571500;2852,7;3010,5;2944,7;2940,4;35,96;72,8;3;COPDEM30;221
RGI2000-v7.0-G-11-00029;11;11-01;G006149E44928N;752444;731;2003-08-13T00:00:00;6,148683;44,928433;32;0,0315;0;0;0;0;;0;6,148453107742200;44,929302131587100;3041,9;3153,0;3121,1;3113,6;29,70;356,5;1;COPDEM30;221
RGI2000-v7.0-G-11-00030;11;11-01;G006149E44931N;752445;731;2003-08-13T00:00:00;6,149240;44,930788;32;0,0559;0;0;0;0;FR4N01166G14 du Pierroux W;0;6,153116669708870;44,932349104756900;2713,3;3048,9;2924,7;2906,8;39,25;21,6;1;COPDEM30;522
RGI2000-v7.0-G-11-00031;11;11-01;G006155E44930N;752452;731;2003-08-13T00:00:00;6,155471;44,930074;32;0,1814;0;0;0;0;FR4N01166G13 du Pierroux (Centre);0;6,156492000013070;44,933125254775400;2595,6;3126,0;2843,4;2860,0;37,33;11,9;1;COPDEM30;798
RGI2000-v7.0-G-11-00032;11;11-01;G006159E44931N;752457;731;2003-08-13T00:00:00;6,158968;44,930308;32;0,0121;0;0;0;0;FR4N01166G12 de la Paroi du Pierroux;0;6,159439683811940;44,931182308705600;2824,5;2929,8;2876,6;2878,0;37,27;344,5;1;COPDEM30;211
RGI2000-v7.0-G-11-00033;11;11-01;G006162E44931N;752458;731;2003-08-13T00:00:00;6,161233;44,929786;32;0,0231;0;0;0;0;FR4N01166G11 du Pierroux (Est);0;6,162911892705540;44,930524903193000;2728,9;2954,0;2867,1;2857,8;41,24;23,0;2;COPDEM30;295
RGI2000-v7.0-G-11-00034;11;11-01;G006182E44911N;752469;731;2003-08-13T00:00:00;6,182275;44,910714;32;0,0127;0;0;0;0;FR4N01166G01 Ouest de la Tete de Caborne;0;6,182937714716850;44,911129953088100;2672,9;2788,1;2714,8;2720,8;44,73;356,8;1;COPDEM30;143
RGI2000-v7.0-G-11-00035;11;11-01;G006175E44901N;752464;731;2003-08-13T00:00:00;6,175142;44,900667;32;0,1194;0;0;0;0;FR4N01166G04 de la Mariande/des Arias;0;6,174011499004090;44,902985548995300;2598,5;3065,7;2745,2;2759,1;37,57;327,1;8;COPDEM30;588
RGI2000-v7.0-G-11-00036;11;11-01;G006169E44900N;752462;731;2003-08-13T00:00:00;6,167978;44,899419;32;0,3796;0;0;0;0;FR4N01166G04+05 de la Mariand;0;6,164344325896540;44,901641951521500;2541,7;2976,0;2708,3;2717,1;32,80;0,5;1;COPDEM30;697
RGI2000-v7.0-G-11-00037;11;11-01;G006166E44895N;752461;731;2003-08-13T00:00:00;6,167236;44,893929;32;0,1043;0;0;0;0;FR4N01171E01 du Grand Vallon 3;0;6,163278956243940;44,894958367789900;2861,2;3157,5;2970,1;2968,7;30,02;276,2;7;COPDEM30;544
RGI2000-v7.0-G-11-00038;11;11-01;G006174E44892N;752463;731;2003-08-13T00:00:00;6,173611;44,891884;32;0,0871;0;0;0;0;FR4N01171E02 du Petit Vallon;0;6,173731735747040;44,890040641940900;2974,9;3155,9;3083,1;3075,0;25,58;186,1;5;COPDEM30;418
RGI2000-v7.0-G-11-00039;11;11-01;G006178E44893N;752465;731;2003-08-13T00:00:00;6,176687;44,892613;32;0,0424;0;0;0;0;FR4N01166F20 du Lac 1;0;6,180863816814030;44,892881178501500;2871,5;3120,1;3050,3;3028,6;33,97;61,7;2;COPDEM30;399
RGI2000-v7.0-G-11-00040;11;11-01;G006181E44889N;752468;731;2003-08-13T00:00:00;6,181634;44,890476;32;0,0246;0;0;0;0;;0;6,182101812935900;44,890803249684200;2892,1;3084,3;3008,9;3000,0;38,78;44,5;2;COPDEM30;280
RGI2000-v7.0-G-11-00041;11;11-01;G006182E44890N;752471;731;2003-08-13T00:00:00;6,187386;44,892845;32;0,0406;0;0;0;0;FR4N01166F20 du Lac 2;0;6,188492761275460;44,893421579760100;2565,9;2661,1;2601,3;2604,1;19,69;48,5;2;COPDEM30;266
RGI2000-v7.0-G-11-00042;11;11-01;G006179E44896N;752466;731;2003-08-13T00:00:00;6,180104;44,896350;32;0,0801;0;0;0;0;FR4N01166F21 du Bec de Canard;0;6,181422404219370;44,896632811280000;2864,1;3146,5;2961,2;2984,8;29,95;79,1;3;COPDEM30;499
RGI2000-v7.0-G-11-00043;11;11-01;G006181E44883N;752467;731;2003-08-13T00:00:00;6,181548;44,882808;32;0,0261;0;0;0;0;Glacier d'Aiguille Rousse_1;0;6,183084326806440;44,883258381200100;2935,0;3061,6;3022,0;3018,1;24,72;77,1;3;COPDEM30;235
RGI2000-v7.0-G-11-00044;11;11-01;G006185E44882N;752470;731;2003-08-13T00:00:00;6,185177;44,881729;32;0,0306;0;0;0;0;FR4N01166F19 d'Aiguille Rousse 2;0;6,185874034728690;44,882990444949100;2779,5;3043,7;2938,2;2924,9;43,32;39,0;2;COPDEM30;339
RGI2000-v7.0-G-11-00045;11;11-01;G006195E44883N;752477;731;2003-08-13T00:00:00;6,193880;44,882849;32;0,4814;0;0;0;0;FR4N01166F18 d'Entre Pierroux;0;6,195811337706030;44,886489699373400;2294,6;3057,0;2611,4;2621,7;37,14;6,3;1;COPDEM30;1323
RGI2000-v7.0-G-11-00046;11;11-01;G006197E44874N;752480;731;2003-08-13T00:00:00;6,196547;44,875265;32;0,0487;0;0;0;0;FR4N01171E04 de Font Turbat 1;0;6,193104372600700;44,875668004549200;2916,1;3120,2;2993,6;3004,8;33,67;232,3;6;COPDEM30;472
RGI2000-v7.0-G-11-00047;11;11-01;G006203E44865N;752485;731;2003-08-13T00:00:00;6,202901;44,872784;32;0,0994;0;0;0;0;;0;6,201953339102280;44,870448206062900;2924,5;3183,2;3028,4;3033,7;32,35;139,8;4;COPDEM30;620
RGI2000-v7.0-G-11-00048;11;11-01;G006206E44880N;752486;731;2003-08-13T00:00:00;6,205442;44,879283;32;0,0247;0;0;0;0;FR4N01166F17 de l'Aiguille de l'Olan;0;6,206498106622650;44,879995129529400;2621,0;2819,3;2722,5;2721,5;47,25;48,9;2;COPDEM30;222
RGI2000-v7.0-G-11-00049;11;11-01;G006193E44870N;752475;731;2003-08-13T00:00:00;6,193385;44,869560;32;0,0236;0;0;0;0;;0;6,192194584210000;44,869011930771700;2629,1;2701,2;2660,1;2662,5;20,32;268,2;7;COPDEM30;220
RGI2000-v7.0-G-11-00050;11;11-01;G006204E44866N;752484;731;2003-08-13T00:00:00;6,202912;44,864957;32;0,6803;0;0;0;0;FR4N01166F16 des Sellettes W 1;0;6,210818038328460;44,866602352619900;2557,4;3191,0;2874,5;2903,4;23,71;55,2;2;COPDEM30;1310
RGI2000-v7.0-G-11-00051;11;11-01;G006204E44865N;752488;731;2003-08-13T00:00:00;6,207304;44,861774;32;0,0458;0;0;0;0;;0;6,208157467893580;44,862712336299400;2690,3;2936,4;2785,3;2794,9;43,82;67,4;2;COPDEM30;346
RGI2000-v7.0-G-11-00052;11;11-01;G006206E44859N;752487;731;2003-08-13T00:00:00;6,205565;44,859866;32;0,0161;0;0;0;0;FR4N01166F15 des Sellettes Superieur;0;6,207467416577200;44,859761919941500;2909,3;3096,8;3003,6;3002,3;51,90;50,6;2;COPDEM30;215
RGI2000-v7.0-G-11-00053;11;11-01;G006210E44858N;752491;731;2003-08-13T00:00:00;6,210088;44,858059;32;0,0169;0;0;0;0;FR4N01166F14 des Sellettes E 2;0;6,210248949377080;44,858421912306600;2849,7;3081,3;2933,9;2951,1;49,57;38,9;2;COPDEM30;226
RGI2000-v7.0-G-11-00054;11;11-01;G006209E44857N;752489;731;2003-08-13T00:00:00;6,209486;44,856687;32;0,0132;0;0;0;0;FR4N01166F14 des Sellettes E 3;0;6,209948362809360;44,857012835645800;3029,2;3178,4;3108,0;3106,6;50,02;16,0;1;COPDEM30;139
RGI2000-v7.0-G-11-00055;11;11-01;G006214E44856N;752494;731;2003-08-13T00:00:00;6,213818;44,855590;32;0,0732;0;0;0;0;FR4N01166F14 des Sellettes E 4;0;6,214937483110830;44,857206164988400;2915,5;3175,1;3091,7;3081,6;37,83;25,4;2;COPDEM30;289
RGI2000-v7.0-G-11-00056;11;11-01;G006214E44851N;752493;731;2003-08-13T00:00:00;6,214177;44,851828;32;0,0573;0;0;0;0;FR4N01172B03 du Vallon 3;0;6,210643026644420;44,851481209326500;2820,1;2963,1;2888,4;2888,8;30,03;217,0;6;COPDEM30;520
RGI2000-v7.0-G-11-00057;11;11-01;G006221E44851N;752499;731;2003-08-13T00:00:00;6,218643;44,850020;32;0,0493;0;0;0;0;;0;6,216530825328390;44,848919117266100;2865,1;3120,7;2945,7;2974,4;36,06;249,7;7;COPDEM30;363
RGI2000-v7.0-G-11-00058;11;11-01;G006222E44852N;752500;731;2003-08-13T00:00:00;6,221429;44,851568;32;0,0529;0;0;0;0;FR4N01172B03 du Vallon 2;0;6,220662607110890;44,850066317511200;3140,7;3333,4;3259,2;3253,4;28,31;213,1;6;COPDEM30;400
RGI2000-v7.0-G-11-00059;11;11-01;G006223E44847N;752502;731;2003-08-13T00:00:00;6,222827;44,846777;32;0,0162;0;0;0;0;FR4N01172C01 de la Rouye 4;0;6,223723838143250;44,846057452788200;2688,8;2794,2;2753,7;2749,3;29,80;151,5;4;COPDEM30;192
RGI2000-v7.0-G-11-00060;11;11-01;G006226E44847N;752504;731;2003-08-13T00:00:00;6,226138;44,847160;32;0,0167;0;0;0;0;de la Rouye 3;0;6,226317499482480;44,846458215446800;2682,8;2767,0;2716,3;2718,7;28,58;152,1;4;COPDEM30;162
RGI2000-v7.0-G-11-00061;11;11-01;G006229E44849N;752505;731;2003-08-13T00:00:00;6,228976;44,848419;32;0,0168;0;0;0;0;de la Rouye 2;0;6,229724252705220;44,847711748618400;2694,6;2775,9;2732,1;2729,9;27,47;162,2;5;COPDEM30;186
RGI2000-v7.0-G-11-00062;11;11-01;G006233E44850N;752507;731;2003-08-13T00:00:00;6,231792;44,849656;32;0,0270;0;0;0;0;FR4N01172C01 de la Rouye 1;0;6,231738211497030;44,849011013521900;2750,9;2855,7;2798,8;2796,8;34,29;186,1;5;COPDEM30;186
RGI2000-v7.0-G-11-00063;11;11-01;G006238E44850N;752512;731;2003-08-13T00:00:00;6,236781;44,849665;32;0,0110;0;0;0;0;FR4N01172C02 de Chalance;0;6,236167463945250;44,849397197359500;2843,2;2891,2;2871,5;2870,9;25,35;192,9;5;COPDEM30;125
RGI2000-v7.0-G-11-00064;11;11-01;G006243E44855N;752514;731;2003-08-13T00:00:00;6,237723;44,857932;32;1,6061;0;0;0;1;FR4N01166F11-13 du Fond de la Muhande 1;0;6,233058436281170;44,862814310856900;2379,4;3236,5;2787,4;2768,8;31,67;346,4;1;COPDEM30;2360
RGI2000-v7.0-G-11-00065;11;11-01;G006248E44849N;752525;731;2003-08-13T00:00:00;6,248829;44,849641;32;0,0243;0;0;0;0;FR4N01172C04? de Porteras;0;6,247405127255810;44,848005345397100;2787,4;2895,9;2841,9;2838,0;31,99;240,1;6;COPDEM30;280
RGI2000-v7.0-G-11-00066;11;11-01;G006254E44852N;752531;731;2003-08-13T00:00:00;6,252801;44,852120;32;0,0193;0;0;0;0;FR4N01172D01 du Lauzon;0;6,253819715092480;44,851307896380100;2900,7;3013,0;2966,2;2962,6;36,34;137,4;4;COPDEM30;170
RGI2000-v7.0-G-11-00067;11;11-01;G006259E44856N;752538;731;2003-08-13T00:00:00;6,257515;44,855257;32;0,0674;0;0;0;0;FR4N01172D02 de la Grande Roche;0;6,259886838531250;44,855990227074100;2756,7;3010,8;2828,4;2834,5;34,68;110,0;3;COPDEM30;327
RGI2000-v7.0-G-11-00068;11;11-01;G006260E44860N;752542;731;2003-08-13T00:00:00;6,260559;44,859750;32;0,0332;0;0;0;0;Glacier de la Grande Roche_1_1;0;6,261767080459610;44,858998743805000;2785,1;2992,9;2888,3;2882,6;38,33;142,2;4;COPDEM30;280
RGI2000-v7.0-G-11-00069;11;11-01;G006255E44863N;752533;731;2003-08-13T00:00:00;6,254474;44,863061;32;0,0681;0;0;0;0;FR4N01166F11-13 du Fond de la Muhande 2;0;6,251180281631860;44,864345902436000;3035,3;3322,6;3188,4;3187,2;39,13;264,6;7;COPDEM30;471
RGI2000-v7.0-G-11-00070;11;11-01;G006251E44868N;752530;731;2003-08-13T00:00:00;6,252015;44,868419;32;0,0390;0;0;0;0;FR4N01166F09 Versant Nord Ouest;0;6,250709631305740;44,869554369988500;3071,7;3307,0;3186,9;3188,2;41,81;308,8;8;COPDEM30;321
RGI2000-v7.0-G-11-00071;11;11-01;G006258E44881N;752528;731;2003-08-13T00:00:00;6,249760;44,874182;32;0,1954;0;0;0;0;FR4N01166F08 de la Lavey (Sud);0;6,248861882770910;44,876065858106000;2767,7;3268,0;2864,4;2919,7;31,09;321,1;8;COPDEM30;838
RGI2000-v7.0-G-11-00072;11;11-01;G006260E44873N;752540;731;2003-08-13T00:00:00;6,260244;44,873196;32;1,4740;0;0;0;0;;0;6,274598798430890;44,878460783911800;2784,3;3543,7;3295,8;3253,1;22,48;77,0;3;COPDEM30;2410
RGI2000-v7.0-G-11-00073;11;11-01;G006259E44882N;752539;731;2003-08-13T00:00:00;6,257950;44,881741;32;0,3143;0;0;0;0;FR4N01166F07 de la Lavey (Nord);0;6,254900567764370;44,880523667743300;2998,7;3314,4;3160,1;3163,4;26,30;254,6;7;COPDEM30;613
RGI2000-v7.0-G-11-00074;11;11-01;G006269E44882N;752550;731;2003-08-13T00:00:00;6,268803;44,882109;32;0,1206;0;0;0;0;FR4N01166D23 de l'Ane;0;6,272704163654010;44,881701662863100;2935,6;3251,8;3058,4;3068,5;26,25;97,1;3;COPDEM30;721
RGI2000-v7.0-G-11-00075;11;11-01;G006275E44887N;752559;731;2003-08-13T00:00:00;6,275974;44,886677;32;0,0126;0;0;0;0;FR4N01166D25 du Col de Clot Chatel;0;6,276480749091420;44,886056575957800;3082,4;3160,2;3122,7;3122,1;27,96;175,4;5;COPDEM30;172
RGI2000-v7.0-G-11-00076;11;11-01;G006283E44893N;752566;731;2003-08-13T00:00:00;6,283196;44,893269;32;0,0187;0;0;0;0;FR4N01166D28 de Clot Chatel (Sud);0;6,284199548644900;44,892992674782600;3039,5;3190,2;3105,4;3107,6;39,83;129,5;4;COPDEM30;206
RGI2000-v7.0-G-11-00077;11;11-01;G006286E44899N;752574;731;2003-08-13T00:00:00;6,287692;44,897503;32;0,0603;0;0;0;0;FR4N01166D26 de Clot Chatel (NE) 2;0;6,288778664101210;44,896476454257800;2822,4;3006,8;2893,7;2898,7;33,23;103,5;3;COPDEM30;225
RGI2000-v7.0-G-11-00078;11;11-01;G006283E44899N;752567;731;2003-08-13T00:00:00;6,283103;44,899195;32;0,0449;0;0;0;0;FR4N01166D26 de Clot Chatel (NE) 1;0;6,285764904291520;44,899469289877100;3047,3;3308,2;3185,3;3174,8;42,97;91,8;3;COPDEM30;322
RGI2000-v7.0-G-11-00079;11;11-01;G006285E44903N;752568;731;2003-08-13T00:00:00;6,283921;44,902937;32;0,0538;0;0;0;0;FR4N01166D30 de la Cime de l'Enc;0;6,287016712230460;44,902075301028100;3142,0;3378,5;3242,8;3250,4;38,00;133,5;4;COPDEM30;417
RGI2000-v7.0-G-11-00080;11;11-01;G006279E44902N;752562;731;2003-08-13T00:00:00;6,279122;44,901790;32;0,1191;0;0;0;0;FR4N01166E04 du Col de l'Encoula 1;0;6,276673550178870;44,903858752955900;3051,9;3470,7;3247,8;3244,6;41,84;316,6;8;COPDEM30;531
RGI2000-v7.0-G-11-00081;11;11-01;G006279E44906N;752563;731;2003-08-13T00:00:00;6,279991;44,905745;32;0,0518;0;0;0;0;FR4N01166E03 de Petit Pierre;0;6,277194354204220;44,905556855106500;3095,4;3378,9;3279,5;3268,7;36,53;261,4;7;COPDEM30;420
RGI2000-v7.0-G-11-00082;11;11-01;G006277E44909N;752560;731;2003-08-13T00:00:00;6,276924;44,908756;32;0,0296;0;0;0;0;FR4N01166E02 de la Cime de l'Encoula;0;6,274001445665800;44,908262029875500;2922,5;3129,9;3000,4;3010,0;40,22;304,2;8;COPDEM30;433
RGI2000-v7.0-G-11-00083;11;11-01;G006285E44911N;752569;731;2003-08-13T00:00:00;6,284280;44,911293;32;0,2898;0;0;0;0;FR4N01166D33+32 de l'Encoula;0;6,288051877313660;44,915437746358900;2561,8;3211,7;2811,4;2852,0;32,77;24,1;2;COPDEM30;1074
RGI2000-v7.0-G-11-00084;11;11-01;G006289E44911N;752575;731;2003-08-13T00:00:00;6,289075;44,910782;32;0,0722;0;0;0;0;Glacier de l'Encoula_2;0;6,289893521924680;44,912652494165600;2708,2;3033,1;2853,7;2856,3;36,92;16,8;1;COPDEM30;450
RGI2000-v7.0-G-11-00085;11;11-01;G006293E44908N;752578;731;2003-08-13T00:00:00;6,293225;44,907482;32;0,0267;0;0;0;0;FR4N01166D31 de la Cime de l'Encoula;0;6,294699177340040;44,907971439145700;2646,2;2794,0;2722,3;2720,9;36,88;79,3;3;COPDEM30;247
RGI2000-v7.0-G-11-00086;11;11-01;G006282E44921N;752564;731;2003-08-13T00:00:00;6,281917;44,921042;32;0,0155;0;0;0;0;FR4N01166D34 de Les Clots;0;6,282811790151700;44,922032607683500;2674,4;2824,0;2714,4;2724,2;37,41;46,9;2;COPDEM30;208
RGI2000-v7.0-G-11-00087;11;11-01;G006238E44916N;752516;731;2003-08-13T00:00:00;6,237826;44,916129;32;0,0319;0;0;0;0;FR4N01166E09 de la Tete du Grand Bois;0;6,237906498759050;44,917288228915200;2952,4;3062,7;3005,4;3003,9;25,27;335,4;8;COPDEM30;243
RGI2000-v7.0-G-11-00088;11;11-01;G006235E44914N;752508;731;2003-08-13T00:00:00;6,235317;44,913901;32;0,0227;0;0;0;0;FR4N01166F01 de l'Ours;0;6,233629715554730;44,914484441557700;2906,7;3021,3;2962,8;2962,5;31,88;326,4;8;COPDEM30;234
RGI2000-v7.0-G-11-00089;11;11-01;G006237E44911N;752513;731;2003-08-13T00:00:00;6,236629;44,910811;32;0,0188;0;0;0;0;FR4N01166E08 de la Tete de Malacombe;0;6,237403936353190;44,911616505146700;3029,5;3128,6;3085,2;3082,4;32,02;42,8;2;COPDEM30;195
RGI2000-v7.0-G-11-00090;11;11-01;G006241E44904N;752519;731;2003-08-13T00:00:00;6,240895;44,904221;32;0,0298;0;0;0;0;FR4N01166E07 de la Pointe Jeanne;0;6,241300082841010;44,905155044535500;2968,8;3178,8;3055,5;3056,4;47,35;61,8;2;COPDEM30;230
RGI2000-v7.0-G-11-00091;11;11-01;G006262E44891N;752521;731;2003-08-13T00:00:00;6,244442;44,901748;32;0,0664;0;0;0;0;;0;6,247457222262760;44,902363645177500;2749,1;3006,4;2835,0;2850,1;33,05;58,4;2;COPDEM30;450
